"adresseid","distance_min_m","nombre_bornes_proches"
37681,"26.37281626","3"
37682,"58.43980011","2"
37683,"39.19115432","3"
37684,"19.64119344","2"
37685,"21.86494722","2"
37686,"12.62537685","2"
37687,"17.60816957","2"
37688,"14.45503415","2"
37689,"22.79078114","2"
37690,"32.70005383","2"
37691,"26.98264289","2"
37692,"22.20502639","2"
37693,"23.3001734","2"
37694,"30.32401141","2"
37695,"26.32397273","2"
37696,"42.40692751","2"
37697,"43.41140779","3"
37698,"47.21844227","3"
37699,"26.19527697","3"
37700,"34.48359566","3"
37701,"26.88752967","3"
37702,"57.54853411","5"
37703,"60.30341269","5"
37704,"32.14954632","3"
37705,"37.79023142","3"
37706,"43.07087825","4"
37707,"48.64757018","4"
37708,"64.83183469","5"
37709,"46.58060899","4"
37710,"41.30322274","4"
37711,"53.13265329","4"
37712,"33.13380566","4"
37713,"28.81164438","4"
37714,"24.61738419","4"
37715,"22.45338464","4"
37716,"19.89157813","4"
37717,"39.57100699","2"
37718,"43.14886281","2"
37719,"50.7258221","2"
37720,"46.31292397","2"
37721,"54.67581485","2"
37722,"64.88046565","3"
37723,"69.04687865","3"
37724,"64.72383394","3"
37725,"62.27497718","3"
37726,"58.0215744","3"
37727,"51.38553034","3"
37728,"45.30248555","2"
37729,"18.92842333","4"
37730,"22.27800531","3"
37731,"39.41573898","2"
37732,"25.97864824","4"
37733,"30.54113612","4"
37734,"34.43357837","4"
37735,"39.0863708","4"
37736,"40.58110092","5"
37737,"20.17488939","3"
37738,"35.60215489","5"
37739,"22.1941392","3"
37740,"28.28835904","4"
37741,"23.69494876","4"
37742,"31.72505308","5"
37743,"45.24706226","4"
37744,"48.7145198","3"
37745,"66.48944192","2"
37746,"67.16128597","2"
37747,"47.40314199","2"
37748,"52.84369749","2"
37749,"35.36185409","3"
37750,"73.40485873","3"
37751,"66.46490965","3"
37752,"58.17629681","3"
37753,"77.65498772","4"
37754,"80.41913656","3"
37755,"57.85820937","3"
37756,"43.2628036","2"
37757,"55.32586478","1"
37758,"50.76249714","3"
37760,"24.89765783","5"
37761,"19.93655678","5"
37762,"20.14165403","4"
37763,"22.14481987","4"
37764,"34.39682356","4"
37765,"40.53526475","3"
37767,"55.75068502","3"
37768,"77.9452392","3"
37769,"21.8943195","2"
37770,"64.31275212","3"
37771,"49.27723407","2"
37772,"38.48249318","2"
37773,"17.35295437","2"
37774,"18.18313677","2"
37775,"23.59189442","2"
37776,"59.67031569","2"
37777,"47.467797","2"
37778,"42.64726583","2"
37779,"34.179573","2"
37780,"31.13758522","2"
37781,"31.9276326","2"
37782,"15.7796381","1"
37783,"20.20920884","1"
37784,"33.29401352","1"
37785,"56.15465423","1"
37786,"80.00452547","2"
37787,"48.20663358","2"
37788,"28.90736995","3"
37789,"24.89232354","3"
37790,"39.02559446","4"
37791,"23.88698446","1"
37792,"60.07906818","2"
37793,"80.02623804","2"
37794,"87.62970813","3"
37795,"48.35700788","2"
37796,"43.33457174","2"
37797,"35.41854449","2"
37798,"69.55275439","3"
37799,"59.24860682","2"
37800,"85.89285725","2"
37801,"76.50079725","2"
37802,"34.82731333","2"
37803,"64.54423928","3"
37804,"59.37249754","2"
37805,"64.71735387","2"
37806,"30.30107205","2"
37807,"56.82987149","3"
37808,"15.53094635","2"
37809,"17.88215264","2"
37810,"43.82549119","2"
37811,"53.61889454","3"
37812,"69.83401232","3"
37813,"32.74671003","2"
37814,"31.19544573","2"
37815,"32.46073879","2"
37816,"79.01128804","4"
37817,"43.87037585","3"
37818,"30.93459871","2"
37819,"38.21799162","2"
37820,"37.91339041","1"
37821,"51.49468515","2"
37822,"20.97092613","2"
37823,"53.24555571","3"
37824,"36.82374053","3"
37825,"35.34161799","3"
37826,"58.06919601","4"
37827,"41.26954022","3"
37828,"63.42457966","4"
37829,"54.38292582","2"
37830,"55.27247803","3"
37831,"52.97468613","4"
37832,"45.40008286","3"
37833,"34.40385886","2"
37834,"33.39164556","2"
37835,"40.12278562","2"
37836,"40.74788278","3"
37837,"51.99829854","3"
37838,"63.29422519","3"
37839,"38.54614244","3"
37840,"56.27566848","3"
37841,"49.42636673","4"
37842,"45.21055951","5"
37843,"52.06907859","5"
37844,"63.23087644","4"
37845,"46.35550473","2"
37846,"41.89647233","2"
37847,"41.09086836","5"
37848,"49.68264251","4"
37849,"55.0454227","3"
37850,"40.61496572","3"
37851,"33.03297405","3"
37852,"20.5530572","2"
37853,"14.18117772","2"
37854,"23.57131241","4"
37855,"45.05988537","3"
37856,"44.72485541","3"
37857,"18.68731626","4"
37858,"33.81512351","3"
37859,"30.07626222","3"
37860,"28.24816766","3"
37861,"19.6911108","3"
37862,"16.92125757","2"
37863,"15.79844639","2"
37864,"13.25841571","2"
37865,"14.49184414","2"
37866,"18.13914674","2"
37867,"28.11793601","3"
37868,"34.02805517","3"
37869,"47.31234833","3"
37870,"62.0898676","3"
37871,"40.46655707","5"
37872,"32.19304914","4"
37873,"60.18987229","3"
37874,"30.31787487","3"
37875,"39.67030502","3"
37876,"32.07120261","3"
37877,"15.27411886","2"
37878,"28.05563496","2"
37879,"41.60102033","2"
37880,"48.47569311","3"
37881,"32.70946328","3"
37882,"34.94366321","4"
37883,"60.03976555","4"
37884,"37.9558381","3"
37885,"37.29396491","3"
37886,"44.35503044","3"
37887,"48.15500328","3"
37888,"60.28352872","3"
37889,"59.2387266","3"
37890,"27.13084252","1"
37891,"29.12641069","1"
37892,"52.92619155","2"
37893,"42.57237842","2"
37894,"37.98586186","2"
37895,"73.45269077","2"
37896,"59.45305859","2"
37897,"69.6016454","3"
37898,"27.63562832","1"
37899,"68.78107356","2"
37900,"72.54115783","3"
37901,"56.81238703","2"
37902,"49.77428299","3"
37903,"185.14185083","0"
37904,"158.39690573","0"
37905,"51.67727749","1"
37906,"80.1869167","1"
37907,"46.30537751","2"
37908,"48.16842068","4"
37909,"100.86465634","0"
37910,"31.19679799","3"
37911,"25.85135786","3"
37912,"101.87003736","0"
37913,"49.32646635","1"
37914,"74.72392793","1"
37915,"80.6232809","1"
37916,"52.05736772","1"
37917,"54.01718102","1"
37918,"98.56930667","1"
37919,"49.84780919","1"
37920,"41.84925324","1"
37921,"46.29807314","1"
37922,"79.66505372","2"
37923,"31.79188915","1"
37924,"91.51914722","1"
37925,"65.9258973","1"
37926,"63.82821515","2"
37927,"39.79265562","3"
37929,"47.22996985","1"
37930,"69.32270647","3"
37931,"81.87987144","3"
37932,"76.51313061","3"
37933,"43.48738999","2"
37935,"16.82147451","1"
37937,"64.31674073","4"
37938,"61.69498067","4"
37939,"49.08546276","3"
37940,"38.23410901","2"
37941,"51.78824701","2"
37942,"51.102223","2"
37943,"44.11097936","2"
37944,"23.72030561","3"
37945,"15.49015813","3"
37946,"16.65676196","3"
37947,"22.72494602","3"
37948,"32.54166294","3"
37949,"44.34125787","3"
37950,"56.18315119","4"
37951,"61.1250745","4"
37952,"32.83024095","3"
37953,"54.5154319","4"
37954,"26.71377637","4"
37955,"26.01404252","3"
37956,"30.77932892","3"
37957,"40.30844605","2"
37958,"46.26390501","2"
37959,"45.44908712","3"
37960,"31.60538142","3"
37961,"44.9174698","3"
37962,"35.57679282","3"
37963,"62.90530969","3"
37964,"57.90165467","3"
37965,"55.64294446","3"
37966,"55.19394369","3"
37967,"50.76902097","3"
37968,"39.7236067","3"
37969,"37.22842137","2"
37970,"35.20278834","3"
37971,"33.86837736","3"
37972,"35.98719756","3"
37973,"39.54351064","2"
37974,"47.43004491","2"
37975,"53.90692334","3"
37976,"55.00343481","4"
37977,"51.93637402","4"
37978,"34.81457136","2"
37979,"20.6951557","2"
37980,"13.9912553","3"
37981,"22.42068251","2"
37982,"36.77377953","3"
37983,"47.9350206","4"
37984,"50.85669048","4"
37985,"49.80919278","4"
37986,"50.94989279","4"
37987,"54.79859877","4"
37988,"47.93202653","3"
37989,"42.05402036","3"
37990,"38.55464861","3"
37991,"73.26338708","2"
37992,"49.8002138","3"
37993,"51.45023045","3"
37994,"40.35209026","2"
37995,"50.75767552","4"
37996,"40.96633613","4"
37997,"25.78039448","3"
37998,"10.47003239","2"
37999,"28.79441409","3"
38000,"29.36966611","3"
38001,"33.02172815","3"
38002,"41.01425219","2"
38003,"31.70690403","2"
38004,"42.35005518","2"
38005,"24.02402823","2"
38006,"17.25611195","2"
38007,"49.34421925","2"
38008,"50.8146102","3"
38009,"54.98320795","3"
38010,"60.60499194","3"
38011,"31.6123924","4"
38012,"25.33623652","3"
38013,"27.05918112","2"
38014,"30.62166795","2"
38015,"41.5970085","3"
38016,"51.01820568","3"
38017,"49.52171285","3"
38018,"24.48600046","3"
38019,"33.35225525","3"
38020,"43.90360741","3"
38021,"48.53682948","3"
38022,"74.28828508","3"
38023,"74.15381579","3"
38024,"51.62981401","2"
38025,"51.23114585","2"
38026,"56.30280574","2"
38027,"56.45674221","2"
38028,"57.76941597","3"
38029,"65.92918486","3"
38030,"23.83407913","2"
38031,"45.5893385","3"
38032,"31.72770264","2"
38033,"15.58281785","2"
38034,"25.7345038","2"
38035,"15.23908536","2"
38036,"25.67627522","2"
38037,"26.01910261","2"
38038,"33.66116586","2"
38039,"38.0912862","3"
38040,"22.43504548","2"
38041,"15.98508745","2"
38042,"14.37192883","2"
38043,"24.95670544","4"
38044,"34.52040474","4"
38045,"47.76255037","4"
38046,"56.72549542","3"
38047,"37.21153281","2"
38048,"51.43876129","3"
38049,"39.80178404","2"
38050,"68.85907601","4"
38051,"23.50245827","2"
38052,"73.36865832","4"
38053,"52.86063382","4"
38054,"56.23856966","4"
38055,"23.26025247","4"
38056,"59.38426509","5"
38057,"60.02475669","4"
38058,"34.31853344","3"
38059,"55.21933523","3"
38060,"51.80184989","4"
38061,"37.61405202","3"
38062,"42.95178317","4"
38063,"43.76833326","3"
38064,"32.78756366","4"
38065,"35.46092384","3"
38066,"26.95867171","4"
38067,"33.90047191","3"
38068,"28.03162294","3"
38069,"25.4198563","3"
38070,"12.70394909","3"
38071,"14.30574713","3"
38072,"56.45084413","2"
38073,"43.93042894","2"
38074,"51.5785652","3"
38075,"54.87148266","2"
38076,"61.16263411","3"
38077,"65.45237899","3"
38078,"72.50673779","4"
38079,"41.23521213","2"
38080,"54.64346013","2"
38081,"26.65283671","1"
38082,"12.31786993","2"
38083,"41.55223891","3"
38084,"60.95568147","3"
38085,"25.8498202","2"
38086,"48.32420435","3"
38087,"53.44889569","2"
38088,"40.49001424","2"
38089,"49.45714229","2"
38090,"33.98302494","3"
38091,"55.64973055","3"
38092,"38.19981079","2"
38093,"71.3239132","3"
38094,"29.3218139","2"
38095,"68.0093154","3"
38096,"25.38692527","1"
38097,"14.53040575","1"
38098,"39.40214352","2"
38099,"34.39826571","4"
38100,"46.33064058","3"
38101,"45.03973061","4"
38102,"56.50607738","3"
38103,"55.99464043","3"
38104,"67.88373381","3"
38105,"52.82956808","2"
38106,"55.09509592","3"
38107,"41.30125283","2"
38108,"31.28800985","2"
38109,"26.28574923","2"
38110,"28.96880581","1"
38111,"25.05101733","2"
38112,"39.21448072","3"
38113,"55.35311097","3"
38114,"68.73889736","3"
38115,"26.43039874","1"
38116,"31.96761624","2"
38117,"62.05406312","3"
38118,"73.75680826","3"
38119,"72.14068594","3"
38120,"59.70498319","3"
38121,"68.38241076","3"
38122,"72.55417159","2"
38123,"71.61708649","3"
38124,"65.12968876","3"
38125,"31.26327687","2"
38126,"26.57376908","2"
38127,"61.78646017","3"
38128,"50.28595696","1"
38129,"59.83682694","2"
38130,"62.82844977","2"
38131,"45.51394117","1"
38132,"31.77928392","1"
38133,"25.90886841","1"
38134,"34.0835303","2"
38135,"16.53901174","1"
38136,"30.79414693","1"
38137,"68.18694452","1"
38138,"28.14021297","1"
38139,"51.69821476","1"
38140,"73.28794594","2"
38141,"25.31813061","1"
38142,"39.29228354","2"
38143,"50.57307736","2"
38144,"62.02019948","1"
38145,"64.24998476","2"
38146,"62.78784075","2"
38147,"38.3776553","2"
38148,"53.19613759","2"
38149,"58.2156871","4"
38150,"46.9748928","3"
38151,"36.58259977","2"
38152,"42.01650486","1"
38153,"26.57396993","1"
38154,"35.92671439","1"
38155,"32.31624336","1"
38156,"37.6084555","2"
38157,"22.74937306","2"
38158,"16.34872073","2"
38159,"14.86848389","2"
38160,"35.78975759","2"
38161,"24.67197169","2"
38162,"44.70740662","3"
38163,"34.90489715","3"
38164,"27.01110684","3"
38165,"25.46653656","3"
38166,"30.7732812","4"
38167,"39.61720076","4"
38168,"50.66717517","4"
38169,"37.62947796","4"
38170,"23.90942244","4"
38171,"24.09480867","2"
38172,"35.95793651","2"
38173,"48.66163926","2"
38174,"63.14038451","3"
38175,"71.71863199","2"
38176,"60.24376639","3"
38177,"48.12038385","2"
38178,"51.02617879","3"
38179,"58.36457099","2"
38180,"61.6929309","3"
38181,"66.14888111","4"
38182,"71.04177478","3"
38183,"57.99947329","3"
38184,"22.57825374","2"
38185,"32.07332803","2"
38186,"43.56329501","2"
38187,"56.50678063","3"
38188,"51.57249302","4"
38189,"23.40178708","2"
38190,"14.9297301","1"
38191,"61.92319498","3"
38192,"36.24735653","2"
38193,"62.40275586","3"
38194,"47.31013411","3"
38195,"58.14307201","3"
38196,"49.63433946","3"
38197,"46.46127379","3"
38198,"45.60151374","3"
38199,"37.24170893","3"
38200,"36.37438188","2"
38201,"21.03564248","3"
38202,"35.00432871","3"
38203,"30.19892213","2"
38204,"13.43029889","2"
38205,"26.44437753","2"
38206,"29.97080573","2"
38207,"29.97808804","2"
38208,"15.25066484","1"
38209,"26.83879717","2"
38210,"21.19937048","1"
38211,"27.65694896","2"
38212,"26.70741713","1"
38213,"33.15199216","2"
38214,"40.64911578","1"
38215,"37.99294037","2"
38216,"48.25599763","2"
38217,"47.47754872","1"
38218,"54.40461882","2"
38219,"61.83200713","2"
38220,"66.81461665","3"
38221,"68.92861799","2"
38222,"66.34082228","3"
38223,"64.85307298","2"
38224,"66.80940259","3"
38225,"48.83151786","1"
38226,"30.52790879","1"
38227,"42.28754091","2"
38228,"27.70733174","1"
38229,"16.36329783","1"
38230,"43.78206573","3"
38231,"13.94726038","1"
38232,"34.01189282","1"
38233,"49.4684919","3"
38234,"40.46344729","1"
38235,"26.33030704","1"
38236,"58.42977211","3"
38237,"48.99259685","2"
38238,"41.92730821","3"
38239,"60.50178174","2"
38240,"58.35363485","4"
38241,"55.44100486","3"
38242,"70.16728112","2"
38243,"63.72873194","3"
38244,"54.90554148","5"
38245,"63.31739676","2"
38246,"50.71922951","3"
38247,"52.16722287","2"
38248,"36.11538855","2"
38249,"14.15204505","3"
38250,"13.87073721","3"
38251,"25.14268713","4"
38252,"36.64340404","4"
38253,"49.59931177","4"
38254,"36.18883409","4"
38255,"23.73389757","3"
38256,"13.71731577","3"
38257,"12.86968818","3"
38258,"24.65333914","4"
38259,"38.09367209","3"
38260,"29.76429607","3"
38261,"24.20650512","3"
38262,"29.12689375","3"
38263,"36.1659533","4"
38264,"45.59799493","5"
38265,"20.81883064","3"
38266,"43.70936439","4"
38267,"56.64484168","3"
38268,"64.14630765","3"
38269,"36.84639203","3"
38270,"45.19686627","3"
38271,"52.04302635","2"
38272,"61.93232438","2"
38273,"70.3332714","4"
38274,"75.25098282","4"
38275,"62.3957414","5"
38276,"50.69285698","3"
38277,"14.22614243","2"
38278,"30.5972735","2"
38279,"43.89042389","3"
38280,"57.93786096","2"
38281,"62.8195257","3"
38282,"13.58956305","3"
38283,"26.89287661","3"
38284,"36.19016623","2"
38285,"27.07182753","3"
38286,"31.53581838","3"
38287,"46.33605092","2"
38288,"45.53562547","3"
38289,"55.3066416","3"
38290,"51.81052112","3"
38291,"37.43065897","3"
38292,"66.82751144","3"
38293,"25.6666522","3"
38294,"70.87595845","3"
38295,"10.57816851","2"
38296,"57.17429426","2"
38297,"63.55702311","3"
38298,"44.77333756","1"
38299,"52.29479949","2"
38300,"37.38210585","1"
38301,"46.36901037","2"
38302,"25.76341465","1"
38303,"37.38626618","2"
38304,"19.36926014","1"
38305,"33.18535945","2"
38306,"13.1579538","1"
38307,"31.89921727","2"
38308,"14.45210845","1"
38309,"32.01110962","2"
38310,"24.84280924","1"
38311,"50.82727533","2"
38312,"30.89087556","1"
38313,"26.45217972","3"
38315,"59.83495008","2"
38316,"29.09942153","2"
38317,"54.29958102","2"
38318,"39.63653468","1"
38319,"29.93799869","1"
38320,"38.65611463","3"
38321,"25.63120423","2"
38322,"14.05149718","1"
38323,"27.17909001","2"
38324,"43.54563791","2"
38325,"35.74132672","2"
38326,"29.59249995","2"
38327,"32.5918412","2"
38328,"41.48969865","2"
38329,"22.96991123","2"
38330,"10.66126726","3"
38331,"13.6070127","2"
38332,"25.77191754","3"
38333,"38.91931509","3"
38334,"52.11453528","3"
38335,"52.48677049","3"
38336,"29.67105335","2"
38337,"25.24248853","2"
38338,"29.79446769","2"
38339,"38.15920558","3"
38340,"49.32636761","3"
38341,"57.1619305","2"
38342,"49.79786685","3"
38343,"37.51705035","3"
38344,"45.02574522","2"
38345,"53.01410842","2"
38346,"63.73488474","4"
38347,"74.25989525","3"
38348,"63.30289925","3"
38349,"48.80831935","2"
38350,"37.42139684","2"
38351,"38.61573055","2"
38352,"32.00234531","2"
38353,"32.54882644","2"
38354,"37.02294971","2"
38355,"64.12414773","2"
38356,"43.48773665","2"
38357,"56.0380551","2"
38358,"65.33707177","2"
38359,"63.43701299","2"
38360,"74.62715501","2"
38361,"71.04092628","5"
38362,"47.93399984","2"
38363,"66.90020974","1"
38364,"36.67197153","2"
38365,"59.42105252","1"
38366,"44.28295306","1"
38367,"140.04298516","0"
38368,"35.29979367","1"
38369,"49.93651678","1"
38370,"80.46590531","1"
38371,"35.08938606","1"
38372,"39.87526263","2"
38373,"27.90981384","1"
38374,"49.51170793","3"
38375,"44.50137659","3"
38376,"48.92881932","2"
38377,"31.86657","3"
38378,"36.59385231","3"
38379,"42.12756357","2"
38380,"22.81393656","1"
38381,"55.60008466","2"
38382,"27.5563251","1"
38383,"88.59504503","2"
38384,"13.97063501","1"
38385,"51.03543918","1"
38386,"35.6331683","1"
38387,"95.61915976","1"
38388,"61.8796516","1"
38389,"38.01901573","1"
38390,"25.03224491","1"
38391,"85.24633773","1"
38392,"112.2548664","0"
38393,"76.21740997","1"
38394,"105.02135741","0"
38395,"65.8870729","1"
38396,"97.89949691","2"
38397,"63.98578789","1"
38398,"59.78129376","1"
38399,"93.55695528","2"
38400,"53.55815599","1"
38401,"62.12472562","1"
38402,"44.14242611","1"
38403,"56.62897778","1"
38404,"112.51840605","0"
38405,"70.8014456","2"
38406,"83.65347986","1"
38407,"46.99625887","1"
38408,"76.23645418","2"
38409,"62.56911073","2"
38410,"73.9759594","2"
38411,"31.17374191","3"
38412,"69.42697966","3"
38413,"56.73162917","2"
38414,"39.76224519","3"
38415,"30.49957719","1"
38416,"40.49795833","1"
38417,"54.01451483","1"
38418,"60.43072346","4"
38419,"52.03572208","4"
38420,"43.52953623","3"
38421,"41.94969399","4"
38422,"55.02122552","4"
38423,"51.5147534","4"
38424,"32.03760806","4"
38425,"35.19147214","2"
38426,"29.24759376","2"
38427,"43.83194189","2"
38428,"76.57642346","3"
38429,"59.65337611","2"
38430,"55.5586906","4"
38431,"61.61463081","2"
38432,"48.77403157","2"
38433,"34.31738424","2"
38434,"39.94385445","4"
38435,"52.84584927","2"
38436,"32.28669953","3"
38437,"16.34825308","3"
38438,"28.61311736","4"
38439,"43.7075221","2"
38440,"32.93659105","2"
38441,"27.10958398","1"
38442,"79.02200264","2"
38443,"72.07737913","4"
38444,"65.06762784","3"
38445,"61.05544798","3"
38446,"70.05674083","4"
38447,"44.43060418","2"
38448,"56.27610528","4"
38449,"24.18500727","2"
38450,"40.37687462","3"
38451,"47.01157366","4"
38452,"9.63963929","4"
38453,"24.37830994","2"
38454,"56.79366278","1"
38455,"72.2454279","2"
38456,"77.29972533","2"
38457,"72.41938088","3"
38458,"68.18011604","2"
38459,"81.33996777","4"
38460,"54.12845804","2"
38461,"65.57792857","3"
38462,"40.09138586","2"
38463,"49.88714309","3"
38464,"30.49932979","3"
38465,"33.96469043","3"
38466,"26.78793525","4"
38467,"54.55128168","2"
38468,"55.07184829","2"
38469,"25.44499488","2"
38470,"52.52929993","2"
38471,"23.03159453","3"
38472,"47.74442641","2"
38473,"28.60563456","3"
38474,"38.60514145","2"
38475,"44.6490413","2"
38476,"35.10998505","3"
38477,"60.0220934","4"
38478,"43.38983228","2"
38479,"11.89239482","2"
38480,"30.69744526","2"
38481,"19.29324124","4"
38482,"39.41641731","3"
38483,"34.39360663","3"
38484,"25.64168616","4"
38485,"31.27464829","3"
38486,"43.52911958","4"
38487,"39.84646626","4"
38488,"53.32446485","3"
38489,"51.50556438","4"
38490,"63.28663587","4"
38491,"38.14612093","3"
38492,"20.13150329","4"
38493,"48.7943446","4"
38494,"21.98483509","3"
38495,"16.72581837","4"
38496,"37.89793661","3"
38497,"21.63224744","3"
38498,"27.55530064","2"
38499,"29.24523577","2"
38500,"34.05135341","4"
38501,"17.04532027","4"
38502,"11.90483273","4"
38503,"27.0083812","4"
38504,"32.1993361","4"
38505,"18.55238779","4"
38506,"24.89495244","4"
38507,"35.78923008","3"
38508,"38.4073574","4"
38509,"52.03010543","4"
38510,"52.10989113","4"
38511,"48.47013509","4"
38512,"14.89924416","2"
38513,"19.8615628","4"
38514,"32.5398439","4"
38515,"11.2426893","3"
38516,"43.61980907","4"
38517,"28.72693894","3"
38518,"40.30017363","4"
38519,"40.42853047","2"
38520,"37.51591909","2"
38521,"21.99879879","4"
38522,"24.18744875","4"
38523,"63.76470712","3"
38524,"34.54424322","2"
38525,"13.97414494","3"
38526,"33.324886","2"
38527,"41.47230231","2"
38528,"48.16946065","3"
38529,"27.17896102","3"
38530,"35.25952979","2"
38531,"54.97906385","3"
38532,"26.60428997","3"
38533,"14.76233406","2"
38534,"27.80691988","3"
38535,"34.21160089","3"
38536,"47.4468607","3"
38537,"53.85378875","3"
38538,"63.49162827","3"
38539,"58.5472016","3"
38540,"48.144169","4"
38541,"44.88046497","3"
38542,"47.65036798","3"
38543,"53.03245809","2"
38544,"58.40246543","2"
38545,"64.99646076","2"
38546,"62.74509364","3"
38547,"67.18346592","4"
38548,"38.87856111","3"
38549,"34.92932087","3"
38550,"25.61196105","3"
38551,"42.55727708","3"
38552,"30.60546259","2"
38553,"60.60892768","3"
38554,"31.81003046","3"
38555,"9.08840864","2"
38556,"66.70868326","3"
38557,"40.66258863","2"
38558,"50.29386695","3"
38559,"46.04362261","4"
38560,"55.18380113","3"
38561,"33.98013499","2"
38562,"29.82637369","2"
38563,"35.07371736","2"
38564,"45.23778662","2"
38565,"52.36535579","2"
38566,"65.49786828","2"
38567,"52.29687654","2"
38568,"69.88301508","2"
38569,"64.49277903","3"
38570,"32.96083372","1"
38571,"60.82429624","3"
38572,"27.27622929","2"
38573,"41.61209613","1"
38574,"55.9573261","1"
38575,"70.83326384","2"
38576,"83.4664221","2"
38577,"67.45642284","1"
38578,"52.22176266","1"
38579,"37.29187888","1"
38580,"74.99798833","2"
38581,"65.33095114","1"
38582,"81.08328192","3"
38583,"86.32812064","2"
38584,"65.48155166","2"
38585,"65.23034378","2"
38586,"39.33388832","3"
38587,"23.83209153","2"
38588,"35.43441834","1"
38589,"19.52218304","2"
38590,"31.15244637","1"
38591,"29.28759933","2"
38592,"43.95328624","2"
38593,"40.45256492","2"
38594,"61.07376623","3"
38595,"18.53086496","2"
38596,"53.18421845","4"
38597,"58.24218079","4"
38598,"9.83516266","3"
38599,"50.32246197","3"
38600,"37.99583404","3"
38601,"21.31194861","3"
38602,"38.16961199","3"
38603,"21.61084056","3"
38604,"37.27677137","3"
38605,"26.20844597","2"
38606,"52.36612815","3"
38607,"10.11237946","3"
38608,"25.54209703","2"
38609,"34.27443718","2"
38610,"43.90736684","2"
38611,"26.91103446","2"
38612,"41.75110864","1"
38613,"33.68804306","1"
38614,"12.83447792","2"
38615,"36.62884357","2"
38616,"23.48583504","2"
38617,"47.66209061","2"
38618,"39.27915962","2"
38619,"62.29961194","3"
38620,"55.52583798","4"
38621,"73.51506984","3"
38622,"72.43229283","3"
38623,"61.07577025","4"
38624,"68.745125","3"
38625,"43.77959067","2"
38626,"31.31866405","1"
38627,"34.92940522","1"
38628,"44.439732","1"
38629,"59.57116146","2"
38630,"71.885925","2"
38631,"67.44601464","2"
38632,"51.90861904","2"
38633,"30.54670831","2"
38634,"35.90127268","2"
38635,"26.62357895","2"
38636,"22.8115157","2"
38637,"32.56138824","2"
38638,"12.00488226","2"
38639,"44.81810214","2"
38640,"20.82693899","2"
38641,"52.77036291","2"
38642,"36.64270111","1"
38643,"59.9167053","3"
38644,"49.23800045","1"
38645,"36.9277701","1"
38646,"31.75710549","1"
38647,"36.41700694","1"
38648,"49.90701357","1"
38649,"69.54059063","2"
38650,"22.52769868","1"
38651,"59.29955806","2"
38652,"55.91593592","2"
38653,"14.54666649","3"
38654,"38.37647751","3"
38655,"66.46565785","5"
38656,"62.67316027","5"
38657,"24.46085912","1"
38658,"14.29443702","2"
38659,"40.21297496","2"
38660,"17.14898905","2"
38661,"31.21691764","2"
38662,"28.42017979","2"
38663,"29.84249232","2"
38664,"43.45841494","2"
38665,"38.24523602","2"
38666,"51.79334787","2"
38667,"67.99939942","3"
38668,"48.57783052","2"
38669,"43.72269927","2"
38670,"27.27178873","1"
38671,"19.25350977","2"
38672,"34.49202334","2"
38673,"20.00438589","2"
38674,"45.9210429","2"
38675,"35.44874078","3"
38676,"51.05113494","2"
38677,"58.52423789","3"
38678,"64.99164429","3"
38679,"64.46443476","3"
38680,"71.12548865","3"
38681,"41.88182049","2"
38682,"52.36874398","2"
38683,"20.74221642","1"
38684,"34.36239156","2"
38685,"69.41117069","4"
38686,"20.32866109","2"
38687,"33.24541009","2"
38688,"38.32023714","3"
38689,"55.64357878","2"
38690,"67.02273878","2"
38691,"55.13636199","2"
38692,"66.12546462","3"
38693,"57.52753581","3"
38694,"20.03974379","1"
38695,"60.63394458","3"
38696,"45.84981048","2"
38697,"54.42506855","3"
38698,"53.70024488","3"
38699,"52.82911942","3"
38700,"66.83221928","3"
38701,"62.66528181","3"
38702,"43.44068406","3"
38703,"70.61264159","3"
38704,"25.62685248","2"
38705,"51.12255473","2"
38706,"18.3457526","3"
38707,"32.10398283","2"
38708,"30.39764794","3"
38709,"43.28220404","2"
38710,"69.10312911","3"
38711,"63.99814683","3"
38712,"61.85998928","3"
38713,"41.89805174","2"
38714,"41.03526969","2"
38715,"18.74527045","2"
38716,"21.1592306","2"
38717,"25.04888978","2"
38718,"20.79093154","2"
38719,"32.82635259","1"
38720,"41.45050164","3"
38721,"58.74562995","3"
38722,"57.61315517","3"
38723,"42.04024131","2"
38724,"65.87789081","3"
38725,"72.20002862","4"
38726,"70.2325739","4"
38727,"40.18037879","3"
38728,"70.54245954","3"
38729,"56.00124278","4"
38730,"39.45088865","2"
38731,"53.09780856","4"
38732,"57.58408591","4"
38733,"42.82106358","4"
38734,"35.37099207","5"
38735,"31.0360981","3"
38736,"44.89210049","2"
38737,"30.25849446","2"
38738,"48.61134158","3"
38739,"42.34791659","1"
38740,"72.77131977","4"
38741,"67.52987839","3"
38742,"76.00620621","4"
38743,"43.31636786","3"
38744,"16.39764856","3"
38745,"41.6961132","3"
38746,"60.86830524","3"
38747,"65.4981719","3"
38748,"60.15826314","3"
38749,"41.08605849","3"
38750,"55.49764981","3"
38751,"60.1847861","3"
38752,"38.38094256","2"
38753,"49.20231573","2"
38754,"38.40008462","3"
38755,"19.75450945","3"
38756,"26.67787031","2"
38757,"46.37931994","3"
38758,"49.87103981","3"
38759,"19.90412324","4"
38760,"18.61520702","3"
38761,"19.5812152","4"
